'BU_CODE';'V01_Strategievariant'
'BU08551004';
'BU08551101';
'BU08551102';
'BU08551103';
'BU08551104';
'BU08551105';
'BU08551201';
'BU08551202';
'BU08551203';
'BU08551301';
'BU08551302';
'BU08551401';
'BU08551402';
'BU08551403';
'BU08551404';
'BU08551405';
'BU08551501';
'BU08551502';
'BU08551503';
'BU08551504';
'BU08551505';
'BU08551601';
'BU08551602';
'BU08551603';
'BU08551604';
'BU08551701';
'BU08551702';
'BU08551703';
'BU08551704';
'BU08551705';
'BU08551706';
'BU08551707';
'BU08551801';
'BU08551802';
'BU08551901';
'BU08551902';
'BU08552001';
'BU08552002';
'BU08552003';
'BU08552101';
'BU08552102';
'BU08552103';
'BU08552201';
'BU08552202';
'BU08552301';
'BU08552302';
'BU08552303';
'BU08552304';
'BU08552305';
'BU08552401';
'BU08552402';
'BU08552403';
'BU08552501';
'BU08552502';
'BU08552503';
'BU08552504';
'BU08552601';
'BU08552602';
'BU08552603';
'BU08552604';
'BU08552605';
'BU08552701';
'BU08552702';
'BU08552703';
'BU08552801';
'BU08552802';
'BU08552901';
'BU08552902';
'BU08552903';
'BU08552904';
'BU08552905';
'BU08552906';
'BU08552907';
'BU08553001';
'BU08553101';
'BU08553102';
'BU08553103';
'BU08553104';
'BU08553201';
'BU08553202';
'BU08553203';
'BU08553204';
'BU08553205';
'BU08553206';
'BU08553207';
'BU08553208';
'BU08553209';
'BU08553301';
'BU08553302';
'BU08553303';
'BU08553401';
'BU08553402';
'BU08553501';
'BU08553502';
'BU08553503';
'BU08553504';
'BU08553601';
'BU08553602';
'BU08553603';
'BU08553701';
'BU08553702';
'BU08553703';
'BU08553704';
'BU08553705';
'BU08553706';
'BU08553707';
'BU08553801';
'BU08553802';
'BU08553803';
'BU08553804';
'BU08553805';
'BU08553806';
'BU08553807';
'BU08553808';
'BU08553809';
'BU08553810';
'BU08553811';
'BU08553812';
'BU08553813';
'BU08553814';
'BU08553901';
'BU08553902';
'BU08553903';
'BU08553904';
'BU08553905';
'BU08554001';
'BU08554002';
'BU08554003';
'BU08554101';
'BU08554201';
'BU08554202';
'BU08554203';
'BU08554204';
'BU08554205';
'BU08554206';
'BU08554207';
'BU08554301';
'BU08554302';
'BU08554303';
'BU08554304';
'BU08554305';
'BU08554306';
'BU08554307';
'BU08554308';
'BU08554401';
'BU08554402';
'BU08554403';
'BU08554404';
'BU08554405';
'BU08554406';
'BU08554501';
'BU08554502';
'BU08554601';
'BU08554701';
'BU08554702';
'BU08554703';
'BU08554704';
'BU08554801';
'BU08554802';
'BU08554803';
'BU08554804';
'BU08554901';
'BU08554902';
'BU08554903';
'BU08555001';
'BU08555101';
'BU08555102';
'BU08555201';
'BU08555202';
'BU08555301';
'BU08555302';
'BU08555303';
'BU08555304';
'BU08555401';
'BU08555402';
'BU08555403';
'BU08555404';
'BU08555405';
'BU08555406';
'BU08555407';
'BU08555501';
'BU08555502';
'BU08555503';
'BU08555601';
'BU08555602';
'BU08555603';
'BU08555701';
'BU08555702';
'BU08555703';
'BU08555704';
'BU08555705';
'BU08555801';
'BU08555802';
'BU08555803';
'BU08555901';
'BU08555902';
'BU08555903';
'BU08555904';
'BU08555905';
'BU08556001';
'BU08556002';
'BU08556003';
'BU08556004';
'BU08556005';
'BU08556006';
'BU08556007';
'BU08556101';
'BU08556102';
'BU08556103';
'BU08556202';
'BU08556301';
'BU08556302';
'BU08556303';
'BU08556304';
'BU08556401';
'BU08556402';
'BU08556403';
'BU08556501';
'BU08556601';
'BU08556602';
'BU08556603';
'BU08556604';
'BU08556605';
'BU08556606';
'BU08556607';
'BU08556608';
'BU08556609';
'BU08556610';
'BU08556611';
'BU08556612';
'BU08556613';
'BU08556614';
'BU08556615';
'BU08556616';
'BU08556617';
'BU08556618';
'BU08556619';
'BU08556620';
'BU08556701';
'BU08556702';
'BU08556703';
'BU08556704';
'BU08556705';
'BU08556706';
'BU08556707';
'BU08556708';
'BU08556709';
'BU08556710';
'BU08560101';
'BU08560102';
'BU08560103';
'BU08560104';
'BU08560105';
'BU08560106';
'BU08560107';
'BU08560108';
'BU08560109';
'BU08560110';
'BU08560111';
'BU08560112';
'BU08560113';
'BU08560114';
'BU08560115';
'BU08560116';
'BU08560117';
'BU08560196';
'BU08560197';
'BU08560198';
'BU08560199';
'BU08560201';
'BU08560298';
'BU08560299';
'BU08560301';
'BU08560399';
'BU08580000';
'BU08580001';
'BU08580002';
'BU08580003';
'BU08580004';
'BU08580005';
'BU08580006';
'BU08580007';
'BU08580009';
'BU08580100';
'BU08580101';
'BU08580102';
'BU08580103';
'BU08580104';
'BU08580105';
'BU08580106';
'BU08580200';
'BU08580201';
'BU08580208';
'BU08580209';
'BU08610000';
'BU08610001';
'BU08610002';
'BU08610003';
'BU08610004';
'BU08610005';
'BU08610006';
'BU08610009';
'BU08610100';
'BU08610101';
'BU08610102';
'BU08610103';
'BU08610200';
'BU08610201';
'BU08610207';
'BU08610208';
'BU08610209';
'BU08650000';
'BU08650001';
'BU08650002';
'BU08650003';
'BU08650004';
'BU08650005';
'BU08650008';
'BU08650009';
'BU08650100';
'BU08650101';
'BU08650102';
'BU08650103';
'BU08650104';
'BU08650108';
'BU08650109';
'BU08650200';
'BU08650209';
'BU08660000';
'BU08660001';
'BU08660002';
'BU08660003';
'BU08660009';
'BU08670000';
'BU08670001';
'BU08670002';
'BU08670003';
'BU08670004';
'BU08670005';
'BU08670006';
'BU08670007';
'BU08670008';
'BU08670009';
'BU08670010';
'BU08670011';
'BU08670012';
'BU08670013';
'BU08670100';
'BU08670101';
'BU08670102';
'BU08670103';
'BU08670104';
'BU08670200';
'BU08670201';
'BU08670202';
'BU08670203';
'BU08730000';
'BU08730001';
'BU08730002';
'BU08730003';
'BU08730008';
'BU08730009';
'BU08730100';
'BU08730101';
'BU08730108';
'BU08730109';
'BU08730200';
'BU08730201';
'BU08730208';
'BU08730209';
'BU08730300';
'BU08730309';
'BU08790000';
'BU08790009';
'BU08790100';
'BU08790109';
'BU08790200';
'BU08790209';
'BU08790300';
'BU08790309';
'BU08790400';
'BU08790408';
'BU08790409';
'BU08800000';
'BU08800001';
'BU08800002';
'BU08800003';
'BU08800004';
'BU08800005';
'BU08800009';
'BU08800100';
'BU08800108';
'BU08800109';
'BU08800200';
'BU08800201';
'BU08800208';
'BU08800209';
'BU08820001';
'BU08820002';
'BU08820003';
'BU08820004';
'BU08820005';
'BU08820006';
'BU08820007';
'BU08820008';
'BU08820009';
'BU08820010';
'BU08820011';
'BU08820012';
'BU08820020';
'BU08820101';
'BU08820102';
'BU08820103';
'BU08820104';
'BU08820105';
'BU08820120';
'BU08820201';
'BU08820202';
'BU08820203';
'BU08820204';
'BU08820205';
'BU08820206';
'BU08820207';
'BU08820220';
'BU08880000';
'BU08880001';
'BU08880002';
'BU08880100';
'BU08880101';
'BU08880102';
'BU08880103';
'BU08880109';
'BU08890000';
'BU08890001';
'BU08890008';
'BU08890009';
'BU08890100';
'BU08890101';
'BU08890102';
'BU08890109';
'BU08930110';
'BU08930111';
'BU08930220';
'BU08930221';
'BU08930330';
'BU08930331';
'BU08930332';
'BU08930440';
'BU08930441';
'BU08930550';
'BU08930551';
'BU08930660';
'BU08930661';
'BU08930662';
'BU08930770';
'BU08930771';
'BU08990124';
'BU08990126';
'BU08990134';
'BU08990135';
'BU08990136';
'BU08990144';
'BU08990201';
'BU08990202';
'BU08990203';
'BU08990204';
'BU08990205';
'BU08990207';
'BU08990208';
'BU08990209';
'BU08990225';
'BU08990242';
'BU08990243';
'BU08990314';
'BU08990315';
'BU08990316';
'BU08990317';
'BU08990318';
'BU08990332';
'BU08990333';
'BU08990337';
'BU08990339';
'BU08990340';
'BU08990345';
'BU08990428';
'BU08990429';
'BU08990430';
'BU08990431';
'BU08990438';
'BU08990441';
'BU08990506';
'BU08990510';
'BU08990511';
'BU08990512';
'BU08990513';
'BU08990519';
'BU08990520';
'BU08990521';
'BU08990522';
'BU08990523';
'BU08990527';
'BU09070000';
'BU09070001';
'BU09070009';
'BU09070100';
'BU09070108';
'BU09070109';
'BU09070200';
'BU09070209';
'BU09070300';
'BU09070301';
'BU09070302';
'BU09070303';
'BU09070309';
'BU09070400';
'BU09070408';
'BU09070409';
'BU09171000';
'BU09171001';
'BU09171100';
'BU09171101';
'BU09171200';
'BU09171201';
'BU09171300';
'BU09171301';
'BU09171400';
'BU09172000';
'BU09172001';
'BU09172002';
'BU09172003';
'BU09172004';
'BU09172100';
'BU09172101';
'BU09172200';
'BU09172201';
'BU09172300';
'BU09172400';
'BU09172401';
'BU09172402';
'BU09173000';
'BU09173001';
'BU09173002';
'BU09173100';
'BU09173101';
'BU09173102';
'BU09173103';
'BU09173200';
'BU09173201';
'BU09173202';
'BU09173203';
'BU09173300';
'BU09173301';
'BU09173302';
'BU09173303';
'BU09173400';
'BU09173500';
'BU09173600';
'BU09173601';
'BU09173602';
'BU09173603';
'BU09173700';
'BU09173701';
'BU09173800';
'BU09173801';
'BU09173900';
'BU09173901';
'BU09173902';
'BU09173903';
'BU09174000';
'BU09174100';
'BU09174101';
'BU09174102';
'BU09174103';
'BU09174200';
'BU09280000';
'BU09280001';
'BU09280002';
'BU09280003';
'BU09280004';
'BU09280009';
'BU09280100';
'BU09280101';
'BU09280102';
'BU09280103';
'BU09280104';
'BU09280105';
'BU09280200';
'BU09280201';
'BU09280202';
'BU09280203';
'BU09280204';
'BU09280205';
'BU09350000';
'BU09350001';
'BU09350002';
'BU09350003';
'BU09350004';
'BU09350005';
'BU09350006';
'BU09350100';
'BU09350101';
'BU09350102';
'BU09350103';
'BU09350104';
'BU09350105';
'BU09350200';
'BU09350201';
'BU09350202';
'BU09350203';
'BU09350204';
'BU09350205';
'BU09350206';
'BU09350207';
'BU09350208';
'BU09350209';
'BU09350300';
'BU09350301';
'BU09350302';
'BU09350303';
'BU09350304';
'BU09350400';
'BU09350401';
'BU09350402';
'BU09350403';
'BU09350404';
'BU09350405';
'BU09350406';
'BU09350500';
'BU09350501';
'BU09350502';
'BU09350503';
'BU09350600';
'BU09350601';
'BU09350602';
'BU09350603';
'BU09350604';
'BU09380000';
'BU09380001';
'BU09380002';
'BU09380003';
'BU09380009';
'BU09380100';
'BU09380109';
'BU09380200';
'BU09380201';
'BU09380202';
'BU09380203';
'BU09380204';
'BU09380205';
'BU09380206';
'BU09440000';
'BU09440001';
'BU09440009';
'BU09440100';
'BU09440101';
'BU09460101';
'BU09460102';
'BU09460103';
'BU09460104';
'BU09460201';
'BU09460202';
'BU09460301';
'BU09460302';
'BU09460303';
'BU09460304';
'BU09460305';
'BU09460401';
'BU09460402';
'BU09460501';
'BU09460502';
'BU09570000';
'BU09570001';
'BU09570002';
'BU09570003';
'BU09570004';
'BU09570100';
'BU09570101';
'BU09570200';
'BU09570201';
'BU09570202';
'BU09570203';
'BU09570204';
'BU09570300';
'BU09570301';
'BU09570302';
'BU09570303';
'BU09570304';
'BU09570400';
'BU09570401';
'BU09570402';
'BU09570403';
'BU09570501';
'BU09570600';
'BU09570601';
'BU09570700';
'BU09570701';
'BU09570702';
'BU09570703';
'BU09570800';
'BU09570801';
'BU09570802';
'BU09570804';
'BU09570805';
'BU09570806';
'BU09570809';
'BU09570900';
'BU09650000';
'BU09650001';
'BU09650002';
'BU09650003';
'BU09650009';
'BU09650100';
'BU09650101';
'BU09650102';
'BU09650103';
'BU09710000';
'BU09710001';
'BU09710002';
'BU09710003';
'BU09710004';
'BU09710005';
'BU09710100';
'BU09710101';
'BU09710102';
'BU09710200';
'BU09710201';
'BU09710202';
'BU09710203';
'BU09810000';
'BU09810001';
'BU09810003';
'BU09810005';
'BU09810006';
'BU09810007';
'BU09810008';
'BU09810009';
'BU09810100';
'BU09831101';
'BU09831102';
'BU09831103';
'BU09831104';
'BU09831201';
'BU09831202';
'BU09831203';
'BU09831204';
'BU09831205';
'BU09831206';
'BU09831207';
'BU09831208';
'BU09831209';
'BU09831210';
'BU09831301';
'BU09831302';
'BU09831303';
'BU09831304';
'BU09831305';
'BU09831306';
'BU09831307';
'BU09831308';
'BU09831401';
'BU09831402';
'BU09831403';
'BU09831404';
'BU09831405';
'BU09831501';
'BU09831502';
'BU09831503';
'BU09831504';
'BU09831505';
'BU09831506';
'BU09831507';
'BU09831508';
'BU09831509';
'BU09831510';
'BU09831511';
'BU09831512';
'BU09831601';
'BU09831602';
'BU09831603';
'BU09831604';
'BU09831605';
'BU09831606';
'BU09831607';
'BU09832101';
'BU09832102';
'BU09832201';
'BU09832202';
'BU09832203';
'BU09832301';
'BU09832302';
'BU09832303';
'BU09832304';
'BU09832401';
'BU09832402';
'BU09832403';
'BU09832404';
'BU09832501';
'BU09832502';
'BU09832601';
'BU09832602';
'BU09832603';
'BU09832701';
'BU09832702';
'BU09832801';
'BU09832802';
'BU09832803';
'BU09832804';
'BU09832805';
'BU09832806';
'BU09832807';
'BU09832808';
'BU09832809';
'BU09832810';
'BU09832811';
'BU09832812';
'BU09833101';
'BU09833102';
'BU09833103';
'BU09833104';
'BU09833105';
'BU09833201';
'BU09833202';
'BU09833203';
'BU09833204';
'BU09833205';
'BU09833206';
'BU09833207';
'BU09833501';
'BU09833502';
'BU09834101';
'BU09834102';
'BU09834103';
'BU09834104';
'BU09834105';
'BU09834106';
'BU09834107';
'BU09834301';
'BU09834302';
'BU09834303';
'BU09834401';
'BU09834402';
'BU09834403';
'BU09834404';
'BU09835101';
'BU09835102';
'BU09835103';
'BU09835104';
'BU09835105';
'BU09835106';
'BU09835107';
'BU09835108';
'BU09840101';
'BU09840201';
'BU09840301';
'BU09840401';
'BU09840501';
'BU09840601';
'BU09840701';
'BU09840801';
'BU09840901';
'BU09841001';
'BU09841101';
'BU09841201';
'BU09841202';
'BU09841203';
'BU09841301';
'BU09841302';
'BU09841303';
'BU09841401';
'BU09841501';
'BU09841502';
'BU09841601';
'BU09841602';
'BU09841701';
'BU09841702';
'BU09841703';
'BU09841704';
'BU09841801';
'BU09841901';
'BU09842001';
'BU09842101';
'BU09842201';
'BU09842301';
'BU09860101';
'BU09860102';
'BU09860201';
'BU09860202';
'BU09860203';
'BU09860301';
'BU09860302';
'BU09860303';
'BU09860401';
'BU09860402';
'BU09860403';
'BU09860404';
'BU09860405';
'BU09860406';
'BU09860501';
'BU09860900';
'BU09880101';
'BU09880102';
'BU09880103';
'BU09880104';
'BU09880105';
'BU09880201';
'BU09880202';
'BU09880203';
'BU09880204';
'BU09880205';
'BU09880301';
'BU09880302';
'BU09880303';
'BU09881101';
'BU09881102';
'BU09881201';
'BU09881301';
'BU09881302';
'BU09881401';
'BU09881402';
'BU09882101';
'BU09882102';
'BU09882201';
'BU09882202';
'BU09882301';
'BU09882401';
'BU09882402';
'BU09882403';
'BU09882501';
'BU09882502';
'BU09883101';
'BU09883102';
'BU09883201';
'BU09883202';
'BU09883301';
'BU09883302';
'BU09883401';
'BU09883402';
'BU09940000';
'BU09940001';
'BU09940002';
'BU09940003';
'BU09940004';
'BU09940005';
'BU09940006';
'BU09940007';
'BU09940008';
'BU09940100';
'BU09940101';
'BU09940102';
'BU09940103';
'BU09940104';
'BU09940200';
'BU09940201';
'BU09940202';
'BU09940203';
'BU09940204';
'BU09940205';
'BU09940206';
'BU09940300';
'BU09940301';
'BU09940302';
'BU09940400';
'BU09940401';
'BU09940402';
'BU09940403';
'BU09940404';
'BU09940405';
'BU09940406';
'BU09940500';
'BU09951111';
'BU09951112';
'BU09951113';
'BU09951114';
'BU09951115';
'BU09951117';
'BU09951118';
'BU09951221';
'BU09951222';
'BU09951223';
'BU09951225';
'BU09951226';
'BU09951227';
'BU09951331';
'BU09951337';
'BU09951661';
'BU09951662';
'BU09951666';
'BU09951772';
'BU09951773';
'BU09951774';
'BU09951775';
'BU09951777';
'BU09951881';
'BU09951882';
'BU09951883';
'BU09952111';
'BU09952112';
'BU09952113';
'BU09952114';
'BU09952115';
'BU09952221';
'BU09952222';
'BU09952223';
'BU09952224';
'BU09952225';
'BU09952226';
'BU09952227';
'BU09952228';
'BU09952331';
'BU09952332';
'BU09952333';
'BU09952334';
'BU09952335';
'BU09952336';
'BU09952337';
'BU09952338';
'BU09952441';
'BU09952442';
'BU09952443';
'BU09952444';
'BU09952447';
'BU09952448';
'BU09952551';
'BU09952552';
'BU09952771';
'BU09952772';
'BU09952773';
'BU09952775';
'BU09953111';
'BU09953112';
'BU09953113';
'BU09953222';
'BU09953551';
'BU09953552';
'BU09953553';
'BU09953771';
'BU09953772';
'BU09953881';
'BU09953882';
'BU09954110';
'BU09954111';
'BU09954112';
'BU09954113';
'BU09954114';
'BU09954115';
'BU09954116';
'BU09954117';
'BU09954220';
'BU09954221';
'BU09954222';
'BU09954223';
'BU09954224';
'BU09954225';
'BU09954228';
'BU09954331';
'BU09954332';
'BU09954333';
'BU09954334';
'BU09954771';
'BU09954778';
'BU09955111';
'BU09955112';
'BU09955113';
'BU09955221';
'BU09955222';
'BU09955331';
'BU09955332';
'BU09955333';
'BU09955334';
'BU09955449';
'BU09955661';
'BU09955779';
'BU09955881';
'BU09955882';
'BU09956111';
'BU09956112';
'BU09956221';
'BU09956224';
'BU09956225';
'BU09956331';
'BU09956332';
'BU09956333';
'BU09956334';
'BU09956661';
'BU09956662';
'BU09956663';
'BU09956664';
'BU09956665';
'BU09956666';
'BU09957117';
'BU09957118';
'BU09957119';
'BU09957229';
'BU09957339';
'BU09957441';
'BU09957447';
'BU09957449';
'BU09957558';
'BU09957559';
'BU09957669';
'BU09957777';
'BU09957779';
'BU09957881';
'BU09957887';
'BU09957999';
'BU09959000';
'BU15070000';
'BU15070009';
'BU15070100';
'BU15070101';
'BU15070102';
'BU15070109';
'BU15070200';
'BU15070209';
'BU15070300';
'BU15070309';
'BU15070400';
'BU15070401';
'BU15070402';
'BU15070403';
'BU15070404';
'BU15070405';
'BU15070406';
'BU15070407';
'BU15070408';
'BU15070409';
'BU15070410';
'BU15070419';
'BU15070500';
'BU15070509';
'BU15070600';
'BU15070609';
'BU15070700';
'BU15070709';
'BU15070800';
'BU15070801';
'BU15070802';
'BU15070803';
'BU15070804';
'BU15070809';
'BU15070900';
'BU15070909';
'BU15071000';
'BU15071001';
'BU15071009';
'BU15071100';
'BU15071109';
'BU15071200';
'BU15071209';
'BU15071300';
'BU15071309';
'BU15071400';
'BU15071409';
'BU15071500';
'BU15071509';
'BU15090000';
'BU15090001';
'BU15090002';
'BU15090003';
'BU15090004';
'BU15090007';
'BU15090008';
'BU15090009';
'BU15090100';
'BU15090101';
'BU15090102';
'BU15090103';
'BU15090104';
'BU15090105';
'BU15090106';
'BU15090107';
'BU15090108';
'BU15090109';
'BU15090200';
'BU15090201';
'BU15090202';
'BU15090203';
'BU15090207';
'BU15090208';
'BU15090300';
'BU15090301';
'BU15090302';
'BU15090303';
'BU15090306';
'BU15090307';
'BU15090308';
'BU15090309';
'BU15250000';
'BU15250009';
'BU15250100';
'BU15250101';
'BU15250102';
'BU15250103';
'BU15250107';
'BU15250109';
'BU15250200';
'BU15250201';
'BU15250209';
'BU15810000';
'BU15810001';
'BU15810002';
'BU15810003';
'BU15810004';
'BU15810007';
'BU15810008';
'BU15810009';
'BU15810101';
'BU15810102';
'BU15810103';
'BU15810104';
'BU15810105';
'BU15810106';
'BU15810107';
'BU15810108';
'BU15810109';
'BU15810110';
'BU15810200';
'BU15810201';
'BU15810207';
'BU15810208';
'BU15810209';
'BU15810300';
'BU15810302';
'BU15810308';
'BU15810309';
'BU15810400';
'BU15810402';
'BU15810403';
'BU15810408';
'BU15810409';
'BU15860101';
'BU15860102';
'BU15860103';
'BU15860104';
'BU15860105';
'BU15860106';
'BU15860107';
'BU15860108';
'BU15860109';
'BU15860110';
'BU15860111';
'BU15860112';
'BU15860113';
'BU15860114';
'BU15860115';
'BU15860116';
'BU15860201';
'BU15860202';
'BU15860301';
'BU15860302';
'BU15860401';
'BU15860402';
'BU15860501';
'BU15860502';
'BU15860601';
'BU15860602';
'BU15860603';
'BU15860604';
'BU15860605';
'BU15860606';
'BU15860607';
'BU15860608';
'BU15860609';
'BU15860610';
'BU15860611';
'BU15860612';
'BU15860613';
'BU15860614';
'BU15860615';
'BU15860701';
'BU15860702';
'BU15980101';
'BU15980102';
'BU15980103';
'BU15980104';
'BU15980105';
'BU15980106';
'BU15980107';
'BU15980108';
'BU15980109';
'BU15980110';
'BU15980111';
'BU15980112';
'BU15980113';
'BU15980201';
'BU15980202';
'BU15980203';
'BU15980301';
'BU15980302';
'BU15980303';
'BU15980401';
'BU15980402';
'BU15980403';
'BU15980501';
'BU15980502';
'BU15980503';
'BU15980504';
'BU15980505';
'BU15980506';
'BU15980507';
'BU15980601';
'BU15980602';
'BU15980603';
'BU15980604';
'BU15980605';
'BU15980606';
'BU15980607';
'BU15980608';
'BU15980609';
'BU15980610';
'BU15980701';
'BU15980702';
'BU15980703';
'BU15980704';
'BU15980705';
'BU15980706';
'BU15980707';
'BU15980708';
'BU15980709';
'BU15980801';
'BU15980802';
'BU15980803';
'BU15980804';
'BU15980805';
'BU15980806';
'BU15980807';
'BU15980808';
'BU15980901';
'BU15980902';
'BU15981001';
'BU15981002';
'BU16211111';
'BU16211121';
'BU16211211';
'BU16211221';
'BU16211231';
'BU16211311';
'BU16211321';
'BU16211331';
'BU16211411';
'BU16211514';
'BU16211522';
'BU16211531';
'BU16211543';
'BU16211552';
'BU16212111';
'BU16212121';
'BU16212131';
'BU16212144';
'BU16212211';
'BU16212221';
'BU16212231';
'BU16212241';
'BU16212254';
'BU16212311';
'BU16212321';
'BU16212331';
'BU16212412';
'BU16212511';
'BU16212521';
'BU16212531';
'BU16212541';
'BU16212611';
'BU16212621';
'BU16212633';
'BU16212644';
'BU16212711';
'BU16212721';
'BU16212731';
'BU16212741';
'BU16212814';
'BU16212823';
'BU16212833';
'BU16212843';
'BU16212851';
'BU16212864';
'BU16213111';
'BU16213121';
'BU16213133';
'BU16213141';
'BU16213162';
'BU16213211';
'BU16213221';
'BU16213231';
'BU16213242';
'BU16213251';
'BU16213261';
'BU16213312';
'BU16213323';
'BU16213334';
'BU16213344';
'BU16213353';
'BU16400000';
'BU16400001';
'BU16400100';
'BU16400101';
'BU16400200';
'BU16400201';
'BU16400300';
'BU16400301';
'BU16400400';
'BU16400401';
'BU16400500';
'BU16400501';
'BU16400600';
'BU16400601';
'BU16400700';
'BU16400701';
'BU16400800';
'BU16400801';
'BU16400900';
'BU16400901';
'BU16401000';
'BU16401001';
'BU16401100';
'BU16401101';
'BU16401200';
'BU16401201';
'BU16401300';
'BU16401301';
'BU16401400';
'BU16401401';
'BU16401500';
'BU16401501';
'BU16410000';
'BU16410001';
'BU16410009';
'BU16410100';
'BU16410109';
'BU16410200';
'BU16410201';
'BU16410300';
'BU16410301';
'BU16410400';
'BU16410409';
'BU16410500';
'BU16410501';
'BU16410509';
'BU16410600';
'BU16410700';
'BU16520000';
'BU16520001';
'BU16520002';
'BU16520003';
'BU16520004';
'BU16520007';
'BU16520008';
'BU16520009';
'BU16520100';
'BU16520108';
'BU16520109';
'BU16520200';
'BU16520208';
'BU16520209';
'BU16520300';
'BU16520309';
'BU16520400';
'BU16520408';
'BU16520409';
'BU16520500';
'BU16520508';
'BU16520509';
'BU16520600';
'BU16520609';
'BU16550101';
'BU16550102';
'BU16550109';
'BU16550201';
